fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
26347,,Guatemala,252730,11686,299277,20976,20210119,289939,255444,1066.0,35410,62413
41906,,Guinea,105559,11440,188257,64150,20210119,289939,75505,1066.0,89983,40153
25254,,Guinea-Bissau,15845,2867,64579,13356,20210119,289939,147330,1066.0,33455,13360
31534,,Guyana,27689,34053,422,215247,20210119,289939,261117,1066.0,46603,12645
22763,,Haiti,39485,11615,168858,222677,20210119,289939,213304,1066.0,11791,6946
39889,,Vatican City,114411,27593,149755,15509,20210119,289939,317254,1066.0,55114,64851
2540,,Honduras,228211,27547,36181,25512,20210119,289939,69690,1066.0,27084,75466
44184,,Hungary,251834,8203,71851,192279,20210119,289939,123462,1066.0,75914,56859
49450,,Iceland,44699,15747,168544,119309,20210119,289939,183939,1066.0,10127,35247
22196,,India,64221,16655,156042,190451,20210119,289939,317609,1066.0,13241,53685
36026,,Indonesia,320509,24455,80046,29267,20210119,289939,177582,1066.0,42053,44626
927,,Iran,372514,25495,260930,187742,20210119,289939,150063,1066.0,10096,76003
33083,,Iraq,181444,975,57140,167818,20210119,289939,231673,1066.0,69225,6369
10764,,Ireland,19446,28714,106955,230507,20210119,289939,181879,1066.0,69942,13453
27556,,Israel,3799,13965,244294,54351,20210119,289939,149583,1066.0,84224,61494
40094,,Italy,237482,6187,184669,131552,20210119,289939,112677,1066.0,79881,46435
39165,,Jamaica,235087,14510,296696,50202,20210119,289939,282238,1066.0,76138,30527
44698,,Japan,240644,35436,119399,102235,20210119,289939,344686,1066.0,18423,7829
25594,,Jordan,60557,24756,229124,135652,20210119,289939,76583,1066.0,78330,33573
43395,,Kazakhstan,252951,17507,34918,56022,20210119,289939,167001,1066.0,73525,13015
13736,,Kenya,105940,11080,197641,139731,20210119,289939,126910,1066.0,13587,5163
14476,,South Korea,163417,762,168674,67583,20210119,289939,216089,1066.0,77834,60086
30414,,Kosovo,265062,22754,220768,144519,20210119,289939,207638,1066.0,84935,25128
26290,,Kuwait,193289,6100,85947,41961,20210119,289939,81754,1066.0,17136,62598
15332,,Kyrgyzstan,192852,26925,146394,141771,20210119,289939,300592,1066.0,50157,4511
20369,,Laos,378526,29673,99961,93389,20210119,289939,298341,1066.0,81014,59519
301,,Latvia,275727,33542,217711,149917,20210119,289939,67033,1066.0,51178,19259
22285,,Lebanon,304657,32712,31611,95033,20210119,289939,193709,1066.0,46512,53720
35326,,Liberia,65532,33573,152534,209609,20210119,289939,117831,1066.0,18712,50246
19160,,Libya,173989,23716,132992,159291,20210119,289939,281639,1066.0,77729,70532
14102,,Liechtenstein,278397,3246,268322,91163,20210119,289939,317305,1066.0,19832,31479
2234,,Lithuania,140532,37069,247666,10894,20210119,289939,274926,1066.0,19776,49750
33256,,Luxembourg,365106,8091,123729,102668,20210119,289939,349740,1066.0,71259,30631
42985,,MS Zaandam,203198,2305,299820,148737,20210119,289939,268613,1066.0,36587,65534
5850,,Madagascar,327323,15254,183116,109362,20210119,289939,191229,1066.0,40056,76789
13482,,Malawi,191807,33079,114012,130321,20210119,289939,161164,1066.0,66075,35704
32838,,Malaysia,41743,32225,184996,157753,20210119,289939,122193,1066.0,80893,2817
30957,,Maldives,277372,8865,299084,231248,20210119,289939,74847,1066.0,54204,25294
48490,,Mali,306901,30944,179232,38429,20210119,289939,241573,1066.0,46943,60809
23534,,Malta,292233,12038,67722,125153,20210119,289939,279322,1066.0,29711,63257
22392,,Mauritania,26127,24260,249617,38982,20210119,289939,318076,1066.0,57248,29651
34382,,Mauritius,210115,2045,1159,151147,20210119,289939,168545,1066.0,38210,11191
111,,Mexico,187230,12583,298737,212435,20210119,289939,204524,1066.0,53327,40914
18478,,Moldova,315816,6125,117113,108355,20210119,289939,257515,1066.0,49979,71252
56,,Monaco,287542,28377,262285,17063,20210119,289939,340565,1066.0,45885,50092
14248,,Mongolia,68925,33745,262408,127112,20210119,289939,133992,1066.0,64491,28124
25735,,Montenegro,238541,5800,253415,129377,20210119,289939,256199,1066.0,59419,39021
40812,,Morocco,203163,7985,208396,176716,20210119,289939,221495,1066.0,64496,3688
49901,,Mozambique,329233,14085,297374,112920,20210119,289939,137653,1066.0,7893,55303
32611,,Namibia,332854,22495,213276,60732,20210119,289939,141408,1066.0,17396,17664
36264,,Nepal,201137,2781,93991,198460,20210119,289939,265957,1066.0,83211,6156
46048,,Netherlands,122121,4362,218827,33794,20210119,289939,154187,1066.0,79467,75214
23099,,New Zealand,199909,38017,107078,94286,20210119,289939,322360,1066.0,11340,42139
39302,,Nicaragua,52391,4884,274102,76599,20210119,289939,319500,1066.0,78385,23673
12015,,Niger,234219,17034,243952,142332,20210119,289939,85462,1066.0,2999,53621
26359,,Nigeria,196567,26076,118620,211696,20210119,289939,103874,1066.0,11995,26566
49273,,North Macedonia,222716,10865,203432,149781,20210119,289939,124126,1066.0,67466,4569
1704,,Norway,241923,21317,288073,162173,20210119,289939,307560,1066.0,2298,15123
16086,,Oman,243378,33146,178930,228168,20210119,289939,200528,1066.0,49333,22413
16539,,Pakistan,258416,12575,108973,124098,20210119,289939,317061,1066.0,18827,53156
49098,,Panama,339687,4078,68836,128079,20210119,289939,85786,1066.0,42162,41622
36731,,Papua New Guinea,178355,20914,45958,56566,20210119,289939,262791,1066.0,62668,19566
1859,,Paraguay,139567,28010,224417,169749,20210119,289939,226854,1066.0,82681,62041
7613,,Peru,66240,27294,269184,87090,20210119,289939,229336,1066.0,74226,79152
19381,,Philippines,239706,8884,242875,209266,20210119,289939,290060,1066.0,37067,62691
39184,,Poland,276803,9598,148709,66954,20210119,289939,146367,1066.0,87611,41958
39996,,Portugal,330561,4798,203240,192743,20210119,289939,227867,1066.0,46128,78606
34543,,Qatar,186182,4433,228386,175343,20210119,289939,313262,1066.0,12897,60641
37835,,Romania,255825,3735,270058,200391,20210119,289939,207967,1066.0,26942,55996
10187,,Russia,325193,32552,3568,197353,20210119,289939,270117,1066.0,996,47309
27679,,Rwanda,27589,24518,202977,102015,20210119,289939,235090,1066.0,12294,59728
11093,,Saint Kitts and Nevis,239189,13070,138791,224689,20210119,289939,105456,1066.0,72340,7780
46632,,Saint Lucia,136904,3771,7334,192358,20210119,289939,338419,1066.0,79587,18957
22338,,Saint Vincent and the Grenadines,332623,12758,216046,122943,20210119,289939,287741,1066.0,31013,41016
32978,,San Marino,198612,2895,22243,221818,20210119,289939,255936,1066.0,60817,27442
31843,,Sao Tome and Principe,201846,10788,160292,182722,20210119,289939,216595,1066.0,4558,21749
7765,,Saudi Arabia,372201,34641,8129,36279,20210119,289939,331918,1066.0,64660,16362
21313,,Senegal,331124,18124,100390,111423,20210119,289939,186875,1066.0,8511,20910
40280,,Serbia,131845,2391,195228,53277,20210119,289939,260496,1066.0,58238,21037
26114,,Seychelles,301502,13363,192387,225992,20210119,289939,200798,1066.0,37512,47315
16681,,Sierra Leone,366918,29670,298828,92519,20210119,289939,322194,1066.0,32089,20627
46298,,Singapore,57345,9257,26324,55044,20210119,289939,135627,1066.0,38058,58937
17634,,Slovakia,208250,11210,45341,55011,20210119,289939,75706,1066.0,41998,2260
7293,,Slovenia,181518,37996,191806,82160,20210119,289939,249505,1066.0,6047,54541
9735,,Somalia,95710,17397,204670,158053,20210119,289939,258637,1066.0,8304,2860
25834,,South Africa,57862,29582,223625,91618,20210119,289939,224421,1066.0,9351,19021
25300,,South Sudan,311516,15207,201265,142424,20210119,289939,149386,1066.0,59606,50670
14082,,Spain,364751,37815,110604,150291,20210119,289939,264053,1066.0,73745,35406
19401,,Sri Lanka,176995,12977,113293,39964,20210119,289939,292125,1066.0,28538,34721
9297,,Sudan,168741,12774,115580,29708,20210119,289939,110492,1066.0,38986,20568
21811,,Suriname,34280,18283,175451,119033,20210119,289939,187568,1066.0,42603,17449
9454,,Sweden,25337,6748,539,94526,20210119,289939,178525,1066.0,4115,66320
13103,,Switzerland,181192,876,33980,168952,20210119,289939,208042,1066.0,78341,61601
3066,,Syria,264953,1982,47803,192401,20210119,289939,190105,1066.0,51008,9372
16680,,Taiwan*,179350,19346,107825,9296,20210119,289939,243498,1066.0,70369,50852
21262,,Tanzania,148186,3825,181827,8949,20210119,289939,315324,1066.0,62391,42258
37481,,Thailand,120211,14107,4845,99309,20210119,289939,235513,1066.0,72190,55801
20761,,Timor-Leste,209452,33555,242101,142128,20210119,289939,150003,1066.0,45868,72112
7111,,Togo,173200,10282,401,14810,20210119,289939,148868,1066.0,49599,48277
30724,,Trinidad and Tobago,11087,23318,276482,124343,20210119,289939,196166,1066.0,58055,4133
30526,,Tunisia,85638,24979,218916,206852,20210119,289939,132727,1066.0,23626,49048
44175,,Turkey,196416,27297,151911,210696,20210119,289939,274994,1066.0,1432,24387
667,,Uganda,95383,14263,214781,227807,20210119,289939,125055,1066.0,50019,45929
40414,,Ukraine,1464,1518,222224,150570,20210119,289939,326454,1066.0,30584,72407
47225,,United Arab Emirates,104651,23768,268364,19475,20210119,289939,337400,1066.0,54984,2177
26834,,United Kingdom,13840,20495,239843,51382,20210119,289939,124538,1066.0,89134,24463
25830,,Uruguay,296856,10658,282474,102694,20210119,289939,105487,1066.0,2484,62611
27064,,Uzbekistan,279749,24782,220665,20852,20210119,289939,289087,1066.0,33964,59055
9174,,Venezuela,159813,8758,215026,214934,20210119,289939,134090,1066.0,9358,23060
32023,,Vietnam,28272,11856,136371,134984,20210119,289939,212256,1066.0,10654,7966
14309,,West Bank and Gaza,344952,27676,171901,179752,20210119,289939,310985,1066.0,42863,49124
1154,,Western Sahara,67249,22624,115918,144338,20210119,289939,114152,1066.0,58634,57124
24709,,Yemen,19210,6033,213581,41614,20210119,289939,138754,1066.0,75230,22217
5222,,Zambia,148464,6183,165317,171125,20210119,289939,234463,1066.0,85799,29880
42211,,Zimbabwe,197949,25319,214726,20642,20210119,289939,300621,1066.0,21678,32595
44955,Australian Capital Territory,Australia,387048,37900,179991,142686,20210119,289939,348177,1066.0,49164,62422
9347,New South Wales,Australia,200698,35642,105592,216707,20210119,289939,139682,1066.0,6032,9894
10730,Northern Territory,Australia,296365,23790,244224,182692,20210119,289939,303437,1066.0,27646,12196
25435,Queensland,Australia,130046,6294,120103,187224,20210119,289939,101247,1066.0,83941,76443
11708,South Australia,Australia,163332,30301,249276,210940,20210119,289939,199591,1066.0,36654,6136
28563,Tasmania,Australia,266508,14157,187026,176370,20210119,289939,303648,1066.0,7855,35629
9589,Victoria,Australia,197531,20164,177531,134891,20210119,289939,121223,1066.0,77315,1924
19830,Western Australia,Australia,42371,6288,250833,189053,20210119,289939,316318,1066.0,20012,43795
49318,Utah,US,78565,20342,106024,116422,20210119,289939,67708,1066.0,69132,4635
3007,Utah,US,364357,35168,89576,175976,20210119,289939,266146,1066.0,54526,72151
2088,Massachusetts,US,230907,5439,182227,229539,20210119,289939,346626,1066.0,82448,14126
17525,Michigan,US,59055,18644,234386,151628,20210119,289939,172411,1066.0,9086,21480
44713,Missouri,US,159892,35559,193865,124528,20210119,289939,269844,1066.0,73817,18406
37428,Michigan,US,259149,24574,197706,3266,20210119,289939,345551,1066.0,50094,42768
14134,Utah,US,126357,27460,179237,59207,20210119,289939,99354,1066.0,10455,48198
13281,Utah,US,176502,32823,250128,148977,20210119,289939,323821,1066.0,77599,65991
33297,Utah,US,168010,29655,194435,195664,20210119,289939,209914,1066.0,13424,8626
2792,Alberta,Canada,182481,12301,69797,106425,20210119,289939,215118,1066.0,82406,47129
9699,Anguilla,United Kingdom,50317,15785,40595,115539,20210119,289939,276735,1066.0,526,8166
30165,Anhui,China,383870,18702,8154,56423,20210119,289939,157772,1066.0,39793,16816
2317,Aruba,Netherlands,290836,8066,253597,224449,20210119,289939,190433,1066.0,16924,66865
36848,Australian Capital Territory,Australia,376967,15364,291452,117655,20210119,289939,244978,1066.0,42199,62441
23115,Beijing,China,320206,35008,116219,223448,20210119,289939,197044,1066.0,47246,31342
21083,Bermuda,United Kingdom,88033,257,253668,156490,20210119,289939,256800,1066.0,63858,19498
12324,"""Bonaire"," Sint Eustatius and Saba""",105264,5710,252147,64569,20210119,289939,130318,1066.0,27022,49493
1171,British Columbia,Canada,34684,20451,274140,184039,20210119,289939,178013,1066.0,61210,24590
24666,British Virgin Islands,United Kingdom,136962,17397,197214,40631,20210119,289939,242697,1066.0,39224,19189
17547,Cayman Islands,United Kingdom,181937,12073,173908,146898,20210119,289939,217048,1066.0,39248,74744
22242,Channel Islands,United Kingdom,9315,3946,218599,141441,20210119,289939,105743,1066.0,44629,44174
579,Chongqing,China,52071,5032,126749,199795,20210119,289939,84345,1066.0,61558,40599
24049,Curacao,Netherlands,116124,4232,68800,174277,20210119,289939,65754,1066.0,47592,32924
43780,Diamond Princess,Canada,226966,17315,231967,120240,20210119,289939,310258,1066.0,69458,24146
6320,Falkland Islands (Malvinas),United Kingdom,379211,36892,281449,91835,20210119,289939,161139,1066.0,41941,76118
48443,Faroe Islands,Denmark,43886,348,136521,87925,20210119,289939,171095,1066.0,66090,25903
48021,French Guiana,France,152210,10758,187837,2209,20210119,289939,219872,1066.0,5970,32335
42339,French Polynesia,France,386422,11357,207184,130486,20210119,289939,314025,1066.0,67508,27130
45861,Fujian,China,173500,13460,166374,151944,20210119,289939,321874,1066.0,41993,16319
3343,Gansu,China,128334,31254,146280,221397,20210119,289939,170446,1066.0,44123,52329
3304,Gibraltar,United Kingdom,41411,7191,114253,225111,20210119,289939,223881,1066.0,2752,21043
3301,Grand Princess,Canada,139706,18248,27660,140512,20210119,289939,142782,1066.0,48917,41946
30090,Greenland,Denmark,228175,13300,290313,91316,20210119,289939,131812,1066.0,76016,30760
40857,Guadeloupe,France,330135,6935,126314,70565,20210119,289939,304813,1066.0,26293,58996
39240,Guangdong,China,245955,22618,155026,109855,20210119,289939,252740,1066.0,52670,63113
4067,Guangxi,China,79957,20004,245416,137583,20210119,289939,331636,1066.0,74369,9912
5355,Guizhou,China,5912,10446,118577,26240,20210119,289939,165257,1066.0,7574,49626
37661,Hai,China,265232,16104,133975,152354,20210119,289939,307778,1066.0,61458,66026
24459,Hebei,China,378815,4723,3463,221686,20210119,289939,95846,1066.0,79121,51152
34892,Heilongjiang,China,313775,7393,52167,138849,20210119,289939,314512,1066.0,35111,39441
15326,He,China,29295,7303,170654,131772,20210119,289939,78451,1066.0,79730,55431
31655,Hong Kong,China,353627,3087,151728,62233,20210119,289939,107087,1066.0,26099,63823
16833,Hubei,China,371091,710,124377,215414,20210119,289939,234694,1066.0,41140,26764
33451,Hu,China,336222,9962,93042,6043,20210119,289939,116666,1066.0,5484,40793
10924,Inner Mongolia,China,209366,5860,74142,191480,20210119,289939,107448,1066.0,47706,31477
39127,Isle of Man,United Kingdom,38140,14427,230950,138787,20210119,289939,152465,1066.0,78812,54184
10766,Jiangsu,China,338073,21644,99581,78395,20210119,289939,287868,1066.0,88932,55380
43496,Jiangxi,China,272378,15076,224933,4368,20210119,289939,222489,1066.0,60766,1690
8591,Jilin,China,117894,18095,187319,49177,20210119,289939,241438,1066.0,1624,67805
13907,Liaoning,China,177916,4953,253468,4034,20210119,289939,153219,1066.0,37170,2601
9879,Macau,China,133865,22291,157716,226057,20210119,289939,342461,1066.0,76288,25432
45603,Manitoba,Canada,170799,33291,139714,126736,20210119,289939,325988,1066.0,65372,66157
14422,Martinique,France,30086,8593,121475,54665,20210119,289939,115282,1066.0,81943,8843
23173,Mayotte,France,136214,17922,4168,54167,20210119,289939,74374,1066.0,39483,75856
45284,Montserrat,United Kingdom,115159,7988,34388,37622,20210119,289939,97847,1066.0,83812,47754
42907,New Brunswick,Canada,210598,33601,133686,224219,20210119,289939,140596,1066.0,37929,57096
12554,New Caledonia,France,351471,27148,57499,75527,20210119,289939,69849,1066.0,4941,15673
6398,New South Wales,Australia,178657,4281,171648,150510,20210119,289939,100567,1066.0,41773,11039
34663,Newfoundland and Labrador,Canada,90126,15207,249664,160588,20210119,289939,204717,1066.0,89596,44997
12011,Ningxia,China,119345,27283,98926,19141,20210119,289939,190371,1066.0,55336,62327
36789,Northern Territory,Australia,64253,12015,74491,170452,20210119,289939,111495,1066.0,2702,31462
34417,Northwest Territories,Canada,304051,19182,91153,169463,20210119,289939,64778,1066.0,86088,48516
36243,Nova Scotia,Canada,335893,8498,273526,22145,20210119,289939,243229,1066.0,20206,44121
48366,Ontario,Canada,18045,22714,157912,198350,20210119,289939,317369,1066.0,61294,77439
45462,Prince Edward Island,Canada,338001,20582,26601,90249,20210119,289939,117362,1066.0,62578,33364
31483,Qinghai,China,112775,1959,229134,132228,20210119,289939,135925,1066.0,61338,37624
8105,Quebec,Canada,320152,34980,276477,211041,20210119,289939,247926,1066.0,47212,4920
9399,Queensland,Australia,186888,21716,31511,188704,20210119,289939,211880,1066.0,71101,70056
36746,,Canada,250898,36380,25253,203425,20210119,289939,281833,1066.0,66415,55442
38549,,US,281728,35780,197888,174007,20210119,289939,186686,1066.0,78688,9504
2700,Reunion,France,273977,28278,34544,169644,20210119,289939,192469,1066.0,72045,26313
35483,Saint Barthelemy,France,165400,10910,259061,2375,20210119,289939,293626,1066.0,89184,44447
11377,Saint Pierre and Miquelon,France,204082,36150,205449,20094,20210119,289939,113282,1066.0,18065,13200
34122,Saskatchewan,Canada,314462,28812,175837,198911,20210119,289939,144453,1066.0,37917,70716
42906,Shaanxi,China,348276,9081,99046,64797,20210119,289939,86797,1066.0,57150,65684
31254,Shandong,China,238532,13403,81731,164525,20210119,289939,314449,1066.0,8546,21832
33771,Shanghai,China,289458,24699,253428,37215,20210119,289939,135773,1066.0,8009,79981
38964,Shanxi,China,340948,22227,244111,40754,20210119,289939,227262,1066.0,65926,33948
25579,Sichuan,China,232531,35769,119983,37847,20210119,289939,107486,1066.0,78859,71871
12119,Sint Maarten,Netherlands,153996,32588,2514,194219,20210119,289939,263105,1066.0,36584,29202
